id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,label
63295,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,0,39,0,81,78,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,231,621,0
99623,0,0,low,0,57,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,27,0,135,132,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,72,138,174,321,0
133397,0,0,mid,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,15,27,327,681,0
142235,0,1,high,12,36,69,0,0,0,0,0,0,0,0,0,0,0,120,45,0,0,0,135,132,171,99,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,6,30,567,1680,0
59823,0,0,high,0,0,0,165,0,0,0,0,0,0,0,0,0,0,198,117,0,0,0,168,108,213,135,0,0,0,87,0,0,0,0,0,0,135,0,0,0,0,0,0,0,15,48,0
128319,0,1,low,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,45,567,1206,0
56248,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,3,0
105671,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,57,51,129,144,0,0,0,42,0,0,0,0,0,0,48,0,0,0,0,0,0,0,72,393,0
17961,0,0,high,9,27,69,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,135,105,105,102,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,6,12,288,804,1
123600,1,1,low,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
63755,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140226,0,1,low,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32226,0,0,mid,24,24,39,48,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,12,15,189,477,1
109306,0,1,mid,9,15,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,57,135,0,99,0,0,0,0,0,153,0,0,0,0,18,0,0,0,0,0,60,135,615,1281,0
162657,0,1,high,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,183,150,87,108,0,0,0,51,0,0,0,0,0,90,159,0,0,0,0,0,54,123,234,936,0
118545,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88548,0,1,mid,0,63,90,147,18,0,0,0,0,0,0,0,0,0,18,18,0,0,0,141,129,12,36,0,0,0,0,0,0,0,0,33,0,75,0,0,0,0,0,0,0,24,33,0
88834,1,1,mid,0,36,93,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,45,141,57,24,45,0,0,0,51,0,0,0,0,0,0,150,0,0,0,0,0,33,114,507,1653,0
144930,1,1,mid,0,33,33,147,0,0,0,0,0,0,0,0,0,0,123,0,0,27,0,144,171,81,12,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,216,438,0
22389,0,1,mid,36,36,93,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,96,96,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,66,81,1
113193,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
135652,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,36,132,0
127931,0,1,high,18,18,18,75,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,117,90,87,84,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,33,90,192,582,0
104528,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,21,120,117,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,12,0
45377,1,1,low,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,135,0
36190,0,1,mid,42,42,69,0,0,0,0,0,0,0,0,0,0,0,0,57,0,60,0,69,87,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,105,123,1
43273,1,1,mid,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,24,0,93,90,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,15,225,723,0
29593,0,0,mid,0,42,120,0,0,0,0,0,0,0,0,0,0,0,21,18,0,9,0,24,18,12,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,135,369,1
72290,0,1,high,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,84,60,81,81,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,24,285,720,0
94949,0,1,low,18,114,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,117,1452,4203,0
43022,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,204,936,0
9186,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,159,168,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,6,27,1
139642,0,0,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,0,1,mid,36,36,57,0,0,0,0,0,0,0,0,0,0,0,183,174,0,0,0,159,156,213,192,0,0,0,105,0,0,0,0,0,0,165,0,0,0,0,0,75,249,195,741,1
157195,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,129,87,63,63,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,3,6,210,555,0
44851,0,1,high,0,0,9,0,0,0,45,0,0,0,0,0,0,0,0,138,0,0,0,111,147,0,108,0,0,9,102,0,150,0,0,0,0,132,0,0,0,0,0,0,0,72,456,0
143601,0,0,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70333,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,171,162,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,24,81,0
71195,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,135,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,51,267,0
140157,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,123,0
62990,1,1,mid,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,105,408,0
125985,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,165,0,36,36,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,84,174,306,780,0
76748,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,0
21904,0,1,low,48,48,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,1
20398,0,1,mid,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,153,0,63,0,165,0,39,39,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,9,18,312,849,1
105510,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,273,786,0
30668,0,0,high,36,36,45,0,99,0,0,0,0,0,0,0,0,0,0,87,0,0,0,78,21,99,96,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,30,60,1
135282,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,426,0
137226,0,1,high,63,105,126,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,168,147,36,141,0,0,0,222,0,0,0,0,0,18,153,0,0,0,0,0,0,3,72,108,0
40554,0,0,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,1
152708,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,0
60162,0,1,low,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,276,0
92623,0,1,mid,0,21,27,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,9,24,66,150,0
40453,0,1,high,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,54,9,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,183,210,396,1
52638,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,93,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,15,96,372,0
49958,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0
142765,0,1,mid,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,72,63,96,93,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,318,537,0
31102,0,1,high,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,162,138,57,57,0,0,0,0,0,0,0,0,0,177,123,0,0,0,0,0,3,30,234,876,1
41057,0,1,high,24,51,51,87,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,171,207,0,93,0,0,48,171,0,0,0,9,0,0,156,0,0,0,0,0,0,0,783,2334,1
158211,1,1,mid,0,0,0,144,0,0,0,0,0,0,0,0,0,0,99,30,0,0,0,144,177,111,90,0,0,0,90,0,0,0,0,0,0,126,0,90,0,0,0,72,207,522,1236,0
140030,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122139,0,1,high,0,9,48,0,15,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,63,570,1035,0
50925,0,0,high,0,78,84,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,126,120,132,129,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,87,0
130665,0,1,high,0,21,84,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,129,123,18,33,0,0,0,39,0,0,0,0,0,0,99,0,87,0,0,0,15,42,69,261,0
145413,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,39,129,126,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,75,306,0
28467,0,0,mid,66,66,69,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,39,60,0,0,0,51,0,0,0,0,0,0,60,0,0,0,0,0,21,36,168,270,1
35385,0,1,low,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,48,27,96,1
108022,1,1,mid,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,60,0,0,0,33,0,0,12,0,0,0,33,0,0,0,0,0,0,63,0,0,0,0,0,0,0,3,3,0
163129,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,168,0
21811,0,1,high,0,0,120,159,0,0,0,0,114,0,0,0,0,0,54,183,0,72,0,198,159,159,174,0,0,0,51,0,0,0,0,0,0,174,0,0,0,0,0,9,9,93,246,1
38735,1,1,low,99,264,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,378,1
141040,0,1,mid,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0
118309,0,1,high,0,66,72,204,90,0,0,0,0,0,0,0,0,0,57,99,0,33,0,180,165,54,111,0,0,0,177,0,0,0,0,0,0,138,0,0,0,0,0,12,39,150,480,0
145442,1,1,high,0,0,114,72,0,0,0,0,0,0,0,0,0,0,123,162,0,81,0,165,48,180,108,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,39,243,519,1731,0
16518,0,0,low,63,63,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10852,0,1,high,57,57,90,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,57,57,57,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,156,186,1
160765,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,72,0
47147,1,1,mid,0,0,0,12,57,0,0,0,0,0,0,0,0,0,9,24,0,0,0,111,21,48,84,0,0,0,99,0,0,0,0,0,0,51,0,0,0,0,0,0,24,192,699,0
95178,0,1,high,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,135,96,117,147,0,0,0,81,0,0,0,0,0,0,102,0,0,0,0,0,15,36,153,603,0
94975,0,0,mid,0,12,27,0,0,0,0,0,0,0,0,0,0,0,18,78,0,0,0,75,153,12,102,0,0,0,189,0,0,0,0,0,0,90,0,0,0,0,0,0,0,3486,7917,0
35433,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,1
7561,0,0,mid,30,114,150,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,147,33,9,30,0,0,0,51,0,0,0,0,0,0,99,0,0,0,0,0,96,258,573,1713,1
164224,0,0,low,0,30,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,0,1,high,0,81,204,27,0,0,0,0,0,0,0,0,0,0,129,177,0,18,0,141,138,111,78,0,0,0,99,0,0,0,0,0,0,174,0,0,0,0,0,0,12,171,603,1
90376,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,39,207,0
88725,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,627,0
169332,0,1,high,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,156,0,180,0,129,129,72,144,0,0,0,144,0,0,0,0,0,0,153,0,0,0,0,0,3,6,249,582,0
161296,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,33,75,0
88623,1,1,low,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,105,102,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,6,9,0
160185,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,129,69,120,117,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,249,711,0
3527,0,0,high,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,24,9,114,111,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,81,81,486,645,1
71775,1,0,low,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,0
121149,1,0,mid,0,0,0,0,0,0,27,0,0,0,0,0,0,0,186,54,0,0,0,93,123,111,24,0,0,0,48,0,0,0,0,0,0,72,0,0,0,0,0,0,0,6,66,0
120308,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0
119132,1,1,mid,0,0,0,198,0,0,0,0,0,0,0,0,0,0,192,60,0,0,0,165,195,114,0,0,0,0,0,0,0,0,0,0,177,126,0,0,0,0,0,21,21,306,459,0
6134,0,0,high,0,0,18,33,39,0,0,0,0,0,0,0,0,0,0,36,0,0,0,18,0,45,42,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,66,168,1
116460,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,0
133973,0,0,high,0,36,36,81,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,144,129,105,144,0,0,0,96,0,0,0,0,0,6,135,0,0,0,0,0,0,0,3,36,0
147417,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47489,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,90,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,18,75,0
159160,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116281,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70417,0,0,high,0,48,48,0,234,0,0,0,0,0,0,0,0,0,0,213,0,0,0,168,186,12,57,0,0,0,102,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,9,0
55808,0,1,mid,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,87,0,114,18,129,156,0,0,0,81,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
132431,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,159,0
137817,1,1,high,0,0,0,63,0,0,72,0,0,0,0,0,0,0,12,39,0,0,0,102,63,93,93,0,0,0,0,0,0,0,0,6,0,84,0,0,0,0,0,9,15,426,978,0
21496,0,0,low,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,102,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,66,1
67766,0,1,low,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,9,126,123,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,15,75,0
3496,0,1,high,87,87,153,66,0,0,0,0,0,0,0,0,0,0,78,168,0,24,0,141,102,102,57,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,33,33,885,1368,1
2933,0,0,high,12,63,93,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,114,129,0,57,0,0,0,102,0,0,0,0,0,0,165,0,0,0,0,0,9,96,1008,2808,1
105036,1,1,mid,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,0
29857,0,0,high,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,159,147,21,60,0,0,0,93,0,0,0,0,0,0,126,0,0,0,0,0,3,3,129,207,1
18080,0,0,low,33,33,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,123,120,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,1
3123,1,0,low,63,72,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,75,1
149136,1,1,mid,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,78,0
28632,0,1,low,48,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,1
170561,0,1,high,0,0,0,225,0,111,0,0,0,0,0,0,0,0,45,171,0,0,0,189,156,108,129,0,0,0,108,0,0,0,0,0,0,120,0,141,0,0,0,33,138,63,189,0
92780,0,1,low,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86708,0,0,low,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,93,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
69358,0,1,high,0,3,15,66,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,3,24,51,234,0
85760,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,162,0
126310,1,1,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,117,0
89075,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,57,0,66,15,39,72,0,0,0,84,0,0,0,0,0,0,57,0,0,0,0,0,219,498,861,2472,0
17779,0,0,low,36,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1
95667,0,1,high,0,0,0,150,0,0,0,0,0,0,0,0,0,0,12,186,0,36,0,201,177,105,207,0,0,0,126,0,0,0,0,222,0,204,0,0,0,0,0,21,27,258,540,0
35807,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,165,0,0,0,177,219,81,147,0,0,0,105,0,0,0,0,0,0,177,0,0,0,0,0,6,42,51,201,1
20126,0,0,high,45,45,45,30,129,0,0,0,0,0,0,0,0,0,153,99,0,0,0,141,135,132,81,0,0,0,93,0,0,0,0,0,0,108,0,0,0,0,0,0,9,102,180,1
162538,1,1,high,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,3,153,360,0
100578,0,1,low,0,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0
119290,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92552,0,1,mid,0,9,18,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,0,0,9,66,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,858,2667,0
38805,0,1,mid,45,45,84,0,0,0,0,0,0,0,0,0,0,0,123,93,0,0,0,102,141,84,12,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,159,576,435,1014,1
106042,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,144,135,81,81,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,81,210,0
79264,0,0,low,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134342,0,0,high,0,3,3,0,0,0,0,0,0,0,0,0,0,0,159,150,0,0,0,132,120,96,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,105,264,0
16894,0,0,low,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1
155374,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89833,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
104419,0,1,high,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,36,15,54,51,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,18,264,624,0
100972,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,36,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,117,366,0
110340,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69830,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,45,0,105,102,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,15,126,156,726,0
