id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46
20776,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57
20777,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,147,81,72,111,0,0,0,96,0,0,0,0,0,0,198,0,0,0,0,0,0,0,75,300
20778,0,1,high,0,0,18,138,0,9,0,0,0,0,0,0,0,0,18,99,0,39,0,159,141,96,84,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,6,15,501,1221
20779,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,150,111,18,60,0,0,0,96,0,0,0,0,0,0,159,0,0,0,0,0,147,309,618,1260
20780,0,1,mid,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,153,0,9,42,129,144,51,138,0,0,0,93,0,0,0,99,0,0,129,0,0,0,0,0,63,105,342,702
20781,1,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,3,6,144,561
20782,0,1,high,0,21,63,156,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,186,183,0,45,0,0,0,99,0,0,0,0,0,0,144,0,0,0,0,0,30,66,732,1809
20783,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1401
20784,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,156,0,0,0,162,0,72,78,0,0,0,48,0,0,0,0,0,0,132,0,0,0,0,0,0,27,42,189
20785,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,132,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,66,159,852
20786,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,171
20787,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,90,0,0,0,129,105,90,66,0,0,0,36,0,0,0,0,0,0,108,0,0,0,0,0,0,0,177,666
20788,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
20789,0,0,mid,0,0,0,189,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,135,54,180,126,0,0,0,0,0,0,0,0,0,45,87,0,0,0,0,0,0,0,195,495
20790,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20791,0,1,mid,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,273,639,1503
20792,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,63,93
20793,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,9,0,24,24,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,69,189
20794,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,270,768
20795,0,1,low,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,108,297
20796,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,33,0,36,15,93,93,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,135,276,774,2754
20797,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20798,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,36,48,45,45,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,72,216
20799,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20800,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,102,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,240,732
20801,0,1,high,3,15,36,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,90,87,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,9,12,915,4266
20802,0,1,high,30,138,264,156,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,180,162,75,114,0,0,0,87,0,0,0,0,0,0,156,222,0,0,0,0,24,36,216,540
20803,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,9,30
20804,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
20805,0,1,high,0,0,0,180,0,0,0,0,0,0,0,0,0,0,63,171,0,156,0,183,192,168,228,0,0,0,90,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0
20806,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,114,0,0,189,114,123,168,0,0,0,105,0,0,0,0,0,0,156,0,0,0,0,0,21,33,282,828
20807,0,1,high,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,18,48,48,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,24,120,351
20808,0,0,high,27,39,84,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,27,30,129,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,90,168
20809,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,123,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1188
20810,0,1,low,42,42,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,288,252,702
20811,0,0,low,0,36,51,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,69,69,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,3,0,9
20812,1,1,low,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,0,24,0,39,27,63,60,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,156,447
20813,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,147,0,87,84,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,519,1641
20814,1,1,high,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,180,0,48,0,162,180,90,129,0,0,0,99,0,0,0,0,0,0,153,0,0,0,0,0,0,3,309,945
20815,0,0,low,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20816,0,0,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,21,33,90,87,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,9
20817,0,0,mid,27,27,63,69,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,78,99,21,18,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,402,939
20818,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,120,0,54,51,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,3,3,219,414
20819,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27
20820,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,21,0,15,15,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,15,132,417
20821,0,0,low,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20822,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,162,0,57,57,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,48,144
20823,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20824,1,1,mid,75,75,78,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,135,165,63,60,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,21,21,156,843
20825,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,24,54
20826,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0
20827,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,180,129,90,87,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,6,12
20828,0,1,low,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,63,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
20829,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,33
20830,0,1,high,0,0,0,132,0,0,0,0,0,0,0,0,0,0,168,177,0,0,0,192,192,144,96,0,0,0,105,0,0,0,0,0,0,165,0,27,0,0,57,0,0,225,684
20831,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20832,0,1,low,0,0,0,36,0,0,0,0,0,0,0,0,0,0,33,66,0,0,0,48,45,132,135,0,0,0,51,0,0,0,0,0,0,54,0,0,0,0,0,0,3,6,249
20833,0,1,high,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,195,0,105,0,177,87,69,165,0,0,0,183,0,0,0,0,0,0,177,0,0,0,0,0,18,48,432,1092
20834,1,1,mid,0,0,0,174,0,0,0,0,0,0,0,0,0,0,51,72,0,0,0,144,183,51,132,0,0,0,0,0,168,0,0,0,0,99,0,0,0,0,0,0,0,93,312
20835,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
20836,1,1,mid,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,153,120,75,90,0,0,0,42,0,0,0,0,0,30,120,0,0,0,0,0,0,0,24,51
20837,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,135,0,117,114,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,3,126,324
20838,0,0,high,3,3,6,0,189,0,0,0,0,0,0,0,0,0,0,165,0,0,0,144,90,15,15,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,9,9,123,216
20839,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20840,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,105,105,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,12
20841,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,153,381
20842,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20843,1,1,low,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,123
20844,0,1,mid,0,0,18,0,0,0,0,0,99,0,0,0,0,0,99,147,0,24,0,162,96,105,48,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,6,24,66,141,579
20845,1,1,high,0,0,0,120,0,0,0,0,0,0,0,0,0,0,24,192,0,0,0,180,159,15,51,0,0,0,102,0,0,0,0,0,87,195,0,0,0,0,0,3,6,834,1521
20846,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,186,528
20847,0,1,low,0,69,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,114,429
20848,1,1,mid,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,36,117,78,96,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,717
20849,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,123,120,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0
20850,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20851,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18
20852,1,1,high,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,186,21,0,51,0,0,0,99,0,0,0,0,0,48,156,0,0,0,0,0,0,9,1341,3474
20853,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,0,0,0,0,102,99,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,84,327
20854,0,1,low,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20855,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20856,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,156,594
20857,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,87,159,162,114,0,0,0,45,0,33,0,0,0,0,0,0,0,0,0,0,0,0,18,126
20858,0,1,mid,6,105,252,78,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,171,123,63,63,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,228,597,909,3006
20859,1,1,mid,0,0,0,42,0,0,0,0,0,0,0,0,0,0,51,174,48,0,0,129,144,51,126,0,0,0,0,234,0,0,0,0,0,132,0,0,0,0,0,0,0,117,375
20860,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,135,0,6,6,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,216,765
20861,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,1092,2916,8283
20862,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,684,2517
20863,0,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,21,27,387,1242
20864,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20865,0,1,mid,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,636,2070
20866,0,1,high,0,0,0,108,0,0,0,0,0,0,0,0,0,0,129,156,0,177,0,165,72,159,105,0,0,0,48,0,0,0,0,0,0,165,0,0,0,0,0,3,3,201,435
20867,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,48,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,54,186
20868,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,21,0,90,87,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,24,99,267,642
20869,0,1,high,0,0,39,174,192,0,0,0,0,0,0,0,0,0,153,174,0,0,0,186,195,117,39,0,0,0,33,0,0,0,0,0,0,132,0,0,0,0,0,3,12,129,288
20870,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20871,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,135,132,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0
20872,1,1,low,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,375,1203
20873,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20874,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20875,1,1,mid,0,0,15,174,0,0,96,0,0,0,0,69,0,0,42,30,0,15,0,153,102,69,42,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,261,708
20876,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20877,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20878,1,1,mid,0,0,48,135,0,0,0,0,0,0,0,0,0,0,0,129,0,177,0,168,144,93,177,0,0,0,0,0,0,0,0,162,6,126,0,0,0,0,0,30,168,378,1266
20879,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,288
20880,0,0,low,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42
20881,0,1,mid,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,81,0,93,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,15,72,180,480
20882,1,1,mid,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,342
20883,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,69,216
20884,0,1,high,9,45,114,0,0,0,0,0,0,0,0,0,0,0,54,12,0,0,0,18,42,33,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,3,93,243
20885,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,3,12,39
20886,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45
20887,0,0,high,0,0,0,30,0,0,0,0,0,0,0,0,0,0,27,78,0,21,0,33,36,90,72,0,0,0,0,0,0,0,0,0,39,27,0,0,0,0,0,0,0,15,15
20888,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,66,0,108,108,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,195,429
20889,0,0,high,42,171,192,0,204,0,0,0,0,0,0,0,0,0,0,195,0,0,0,189,177,57,93,0,0,0,87,0,0,0,0,0,0,162,0,0,0,0,0,0,126,144,1086
20890,0,0,low,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20891,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,27,75
20892,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,18,0,123,132,0,0,0,36,0,0,0,0,0,0,24,0,0,0,0,0,0,3,51,162
20893,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
20894,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
20895,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,261,63,267
20896,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,99,0,0,0,39,84,132,159,0,0,0,54,0,33,0,0,0,0,45,0,0,0,0,0,0,0,27,33
20897,0,1,low,0,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,240
20898,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,150,0,0,0,42,0,0,0,0,0,0,93,0,0,0,0,0,0,0,3,6
20899,0,1,high,0,36,111,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,87,84,153,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,75,333
20900,0,0,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,87,180,609,1698
20901,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,150,78,93,90,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,3,3,381,879
20902,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
20903,1,1,high,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,147,162,93,129,0,0,0,93,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
20904,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,273
20905,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,195
20906,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,24,0,69,0,36,36,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,240,450
20907,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20908,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,177
20909,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24
20910,1,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,84,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,120
20911,0,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,30,30,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,6,30,876,1917
20912,1,1,mid,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,69,0,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39
20913,1,1,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,111,0,180,33,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,6
20914,1,1,mid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,138,0,135,132,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,3,111,414
20915,0,0,mid,0,57,150,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,105
20916,0,1,mid,27,27,48,111,186,0,0,0,0,0,0,0,0,0,0,174,0,0,0,159,159,69,177,0,0,0,153,0,0,90,0,210,0,156,0,0,0,0,0,48,99,144,453
20917,0,0,mid,0,0,0,153,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,147,48,87,114,0,0,0,105,0,0,0,0,0,0,126,0,0,0,0,0,3,3,153,393
20918,1,1,high,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,144,0,9,51,0,0,0,99,0,0,0,0,0,0,162,0,0,0,0,0,3,18,297,1260
20919,0,1,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,141,456
20920,0,0,low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
